rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
58,"spotify:track:1qxsnAxrgjvPRMcGbsYTgW","Emma Steinbakken, Hver gang vi møtes","BlimE","Columbia",15,49,6,"140367"
59,"spotify:track:1oKXshzJtz3zDA6dJY8VlZ","Emma Steinbakken","Jeg glemmer deg aldri (fra Rådebank)","Epic Local",1,54,102,"139291"
60,"spotify:track:6sCvvleqKbeyOkQDieBYgp","Rihanna","Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By","Roc Nation/Def Jam/Hollywood",3,67,16,"138063"
61,"spotify:track:5PTYydUwfxM8Q7KuqjmPxu","Selma Ibrahim","BlimE! - Den Ene","Triplet Studios AS",17,60,37,"137269"
62,"spotify:track:3zkyus0njMCL6phZmNNEeN","Central Cee","LET GO","Central Cee",10,39,9,"136297"
63,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",4,63,17,"132433"
64,"spotify:track:0SxQZ81RX3icOvVCrLDszO","Broiler, Kamelen, Emma Steinbakken","BAP","KingPin Records",5,55,29,"132347"
65,"spotify:track:2kPukYbkTVuvaNn4HhIPBW","Ballinciaga, Kris Winther","Beklager (Guttaklubben)","Virgin Music Label And Artist Services",2,65,46,"130779"
66,"spotify:track:0RJWhctsc1G1Hg3Ov2th7x","Shakira","Whenever, Wherever","Epic",66,70,3,"128869"
67,"spotify:track:1mea3bSkSGXuIRvnydlB5b","Coldplay","Viva La Vida","Parlophone UK",65,71,26,"125512"
68,"spotify:track:2npSnsWqiOkinzheEcuWh8","Hagle","Norge rundt","Universal Music AS",48,48,2,"123589"
69,"spotify:track:0JIhRhZPF5j5dx0FGqTWxy","Cian Ducrot","I'll Be Waiting","Polydor Records",16,51,9,"121514"
70,"spotify:track:559SdaPI7mqy9IQiscuaMj","Miguel","Sure Thing - Sped Up","RCA/Legacy",70,-1,1,"121402"
71,"spotify:track:34r5BGAd9Fc297M3MoIhmX","Broiler, Papito MIERDA","åtte shots","Sky Music",2,73,26,"120763"
72,"spotify:track:4XnMxCBN6BQw6eUFXwUwKb","Emma Steinbakken, Hver gang vi møtes","Night In Oslo","Columbia",39,53,5,"118699"
73,"spotify:track:5PzratDTUf07VyMKrGGxz3","El Papi","Hjerteløs","Universal Music AS Distributed Labels",2,89,22,"117393"
74,"spotify:track:77F3wu9VD3TgxXjHCq8A7W","Kaizers Orchestra","Hjerteknuser","Kaizers Orchestra",2,84,28,"116363"
75,"spotify:track:1beuDJXaekLPtvX1jQe0yx","Kamelen","Creme De La Creme","KingPin Records",23,82,95,"116072"
76,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",76,76,23,"115834"
77,"spotify:track:39sXT0fOvfoXh5x9v5SjE7","Beathoven, Capow x 2G","SØR-AFRIKA","WM Norway",1,86,37,"115214"
78,"spotify:track:5aywyMrNXueaLqxHVc6x2x","Phill, MAFAQ, DYRET, MDMArius","Charabanc 2023 (Hjemmesnekk)","WM Norway",78,83,4,"115158"
79,"spotify:track:2Y7npn076wSZJgH8HVr2B2","Halva Priset, Maria Mena","Den fineste Chevy'n","All In/GG Music",1,106,103,"114573"
80,"spotify:track:2J2Z1SkXYghSajLibnQHOa","Sia","Unstoppable","Monkey Puzzle Records/RCA Records",63,88,71,"113834"
81,"spotify:track:76OGwb5RA9h4FxQPT33ekc","Rosa Linn","SNAP","Columbia",7,77,35,"112947"
82,"spotify:track:774f2Kn00cBgYObzXGEHbx","Kamelen","Mama","KingPin Records",21,58,4,"112709"
83,"spotify:track:1ei3hzQmrgealgRKFxIcWn","Benson Boone","In The Stars","Warner Records",4,79,42,"112359"
84,"spotify:track:1PGZrbg0dpqFxwiFHMDjjY","Kristian Kristensen, Hver gang vi møtes","1 natt","WM Norway",84,-1,1,"111836"
85,"spotify:track:73vIOb4Q7YN6HeJTbscRx5","Oliver Tree, Robin Schulz","Miss You","Atlantic Records",3,75,19,"111532"
86,"spotify:track:1bgKMxPQU7JIZEhNsM1vFs","Alesso, Zara Larsson","Words (feat. Zara Larsson)","10:22PM",15,90,43,"111480"
