rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
159,"spotify:track:3eRE1KwnUma75nu1HhoNY4","Tevin Campbell","Can We Talk","Rhino/Warner Records",159,162,9,"41394"
160,"spotify:track:3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White","Boys Don't Cry",148,158,13,"41369"
161,"spotify:track:6pcywuOeGGWeOQzdUyti6k","21 Savage, Metro Boomin","Glock In My Lap","Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic",38,175,9,"41234"
162,"spotify:track:2Hh3ETdQKrmSI3QS0hme7g","Metro Boomin, Future, Don Toliver","Too Many Nights (feat. Don Toliver & with Future)","Republic Records",18,157,11,"41171"
163,"spotify:track:4pAl7FkDMNBsjykPXo91B3","Rihanna","Needed Me","Roc Nation / Rihanna",93,-1,17,"41146"
164,"spotify:track:4iq6mQd3Hkj1BUYC09t3rP","Kususa, Argento Dust, Zakes Bantwini","Asanda","Universal Music (Pty) Ltd.",121,153,11,"41088"
165,"spotify:track:78QR3Wp35dqAhFEc2qAGjE","Lil Baby, Gunna","Drip Too Hard (Lil Baby & Gunna)","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",41,170,70,"41056"
166,"spotify:track:4fxwbUSI6jF4XdnvCUVG97","Elaine","You're the One","Columbia",12,-1,71,"40861"
167,"spotify:track:4N5s8lPTsjI9EGP7K4SXzB","George Ezra","Green Green Grass","Columbia",158,-1,3,"40849"
168,"spotify:track:2qxgejJTaZIHNSHDD22Uhl","Kabza De Small, DJ Maphorisa, Ami Faku","Abalele","Piano Hub",1,155,74,"40640"
169,"spotify:track:2ktg2oZDyFAX3iY1QNkXl5","Summer Walker","Session 32","LVRN Records",109,169,19,"40494"
170,"spotify:track:373gDROnujxNTFa1FojYIl","Linkin Park","Lost","Warner Records",170,-1,1,"40443"
171,"spotify:track:2xyx0o4xNOLLjBSbOOdcbA","Summer Walker, Bryson Tiller","Playing Games (with Bryson Tiller) - Extended Version","LVRN/Interscope Records",37,189,41,"40335"
172,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",21,166,72,"40248"
173,"spotify:track:5qaEfEh1AtSdrdrByCP7qR","Imagine Dragons","Demons","Kid Ina Korner / Interscope",90,90,3,"40034"
174,"spotify:track:2sOj9vyd6yiss9W1IK6chU","DJ Khaled, Rick Ross, Lil Wayne, JAY-Z, John Legend, Fridayy","GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)","Epic/We The Best",2,188,17,"40000"
175,"spotify:track:2qWwuCVeMjF9mUT0S5Iqvl","Fireboy DML, Asake","Bandana","YBNL Nation / EMPIRE",102,136,20,"39947"
176,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",34,77,143,"39861"
177,"spotify:track:1Y3LN4zO1Edc2EluIoSPJN","Stephen Sanchez, Em Beihold","Until I Found You (with Em Beihold) - Em Beihold Version","Republic Records",101,-1,3,"39778"
178,"spotify:track:5gslmolwQnfoS3o67UP03O","Sjava, Delayde","Grounding","1020 Cartel",13,58,3,"39604"
179,"spotify:track:4eZZofkV1OQ9GDqAgHqNpA","Kizz Daniel, Tekno","Buga (Lo Lo Lo)","FlyBoy INC / EMPIRE",12,150,40,"39603"
180,"spotify:track:1zi7xx7UVEFkmKfv06H8x0","Drake, Wizkid, Kyla","One Dance","Cash Money Records/Young Money Ent./Universal Rec.",78,173,92,"39508"
181,"spotify:track:3CIyK1V4JEJkg02E4EJnDl","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",19,89,61,"39471"
182,"spotify:track:3IQT2MM49GkXfHF9eemaw5","Victony, Tempoe","Soweto","Encore Recordings",111,167,11,"39438"
183,"spotify:track:5OLFMjFMyg7P88mOt9ytT0","TOSS, Felo Le Tee","Ncebeleka","Toss Indabakabani",13,146,14,"39231"
184,"spotify:track:4h4QlmocP3IuwYEj2j14p8","Nicky Youre, dazy","Sunroof","Thirty Knots/Columbia",43,177,41,"39092"
185,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",28,-1,202,"39032"
186,"spotify:track:0B7wvvmu9EISAwZnOpjhNI","Bruno Mars","When I Was Your Man","Atlantic Records",185,185,4,"38977"
187,"spotify:track:789CxjEOtO76BVD1A9yJQH","Rihanna, Mikky Ekko","Stay","Def Jam Recordings",169,-1,2,"38885"
188,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",20,176,67,"38823"
189,"spotify:track:6qXoZby29Lp0QmA4NsSE0J","Dodo Nyoka","Foto's","WM South Africa",86,186,15,"38792"
190,"spotify:track:2JvzF1RMd7lE3KmFlsyZD8","J. Cole","MIDDLE CHILD","Dreamville, Inc., Under exclusive license to Roc Nation Records",2,194,98,"38608"
191,"spotify:track:3c6afiysmB7OnxQzzSqRfD","Tamia","So Into You","Rhino/Warner Records",152,152,2,"38545"
192,"spotify:track:4gluczhxe2Fr31x0WJ2L4V","Sun-El Musician, Msaki","Ubomi Abumanga","El-World",27,119,36,"38534"
193,"spotify:track:3gmKj3ulv2GGeW4JkmphHE","Lloyiso","Seasons","Universal Music (Pty) Ltd.",62,122,69,"38228"
194,"spotify:track:2KLwPaRDOB87XOYAT2fgxh","Drake, 21 Savage, Travis Scott","Pussy & Millions (feat. Travis Scott)","OVO / Republic Records",5,174,15,"38135"
195,"spotify:track:6NB2npCHsGXQ059pMhXJzl","Barto","H2Oë","Select",92,178,15,"38116"
196,"spotify:track:2Y67qsABsPKMrvCxPCzL6r","Dove Cameron, Khalid","We Go Down Together (with Khalid)","Disruptor Records/Columbia",196,-1,1,"37994"
197,"spotify:track:3U4isOIWM3VvDubwSI3y7a","John Legend","All of Me","G.O.O.D. Music/Columbia",92,-1,145,"37932"
198,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",5,-1,231,"37885"
199,"spotify:track:0DuWDLjriRPjDRoPgaCslY","Adele","Love In The Dark","XL Recordings",77,-1,4,"37829"
200,"spotify:track:34DQJ0YKBcExT2bFNMjGOe","Mariah Carey","It's A Wrap","Def Jam Recordings",200,-1,1,"37766"
