rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
115,"spotify:track:5ZNmRNEc0i3o8sP9NKqsvQ","jockii druce","боі стули пельку","3761125 Records DK",2,114,28,"40850"
116,"spotify:track:6AQbmUe0Qwf5PZnt4HmTXv","PinkPantheress, Ice Spice","Boy's a liar Pt. 2","Warner Records",116,-1,1,"40652"
117,"spotify:track:5grohwSCKaYj35Ea8LjpUT","Motor'Rolla","Восьмий колір","Bog Da Nova Muzyka",71,124,48,"40619"
118,"spotify:track:6KvQKU21c1ZGEoOajKfim0","Skofka","Не забудем і не пробачим","Columbia Local",32,109,34,"40481"
119,"spotify:track:3pube0HS3OSWDVIpQfU0Q0","100лиця","Троянди","Naprocente music",58,58,4,"40324"
120,"spotify:track:6Ox1rvlwEpB49drasQm6RF","Lil Peep","Star Shopping","Lil Peep",53,120,134,"40188"
121,"spotify:track:3NjAwkM75GH3cvfV9zRtv8","BUSHIDO ZHO","vodila","cplus",1,172,33,"40124"
122,"spotify:track:12L3PRi1KaDiCPhFngI6Al","Odyn v Kanoe","Човен","Один в каное",81,141,42,"40048"
123,"spotify:track:62ZAFyVwbc9f2M8qCW1qJr","Kordhell","MURDER PLOT","Kordhell",92,122,6,"40029"
124,"spotify:track:6nqdgUTiWt4JbABDurkxMI","Hensonn","Sahara","Hensonn",47,126,65,"40017"
125,"spotify:track:2c1LybaNhIwsNVNrr4wjLG","Папин Олимпос","Официантка","Streaming Club, under exclusive license to Rhymes Music Inc.",90,106,7,"39797"
126,"spotify:track:67FofomixTvg50qMzivHOq","Artem Pivovarov, NK","Там у тополі","BEST MUSIC",95,95,13,"39630"
127,"spotify:track:5FX30idriKlEIRYTxpNf65","KUTE","AVOID ME","KUTE",61,130,40,"39476"
128,"spotify:track:5YKrl96QnEDPQNYKTCfokP","KOLA","Тебе - собі","KOLA",128,-1,1,"39281"
129,"spotify:track:2PqtiIAHQhZfOH5GTAonYt","MamaRika","Kava","MamaRika",77,80,42,"39185"
130,"spotify:track:7vsAZNP2BZiHK8RHyTh7lC","Килджо, shadowraze","Chronosphere","Союз Мьюзик",28,146,12,"39169"
131,"spotify:track:5ZzJLKhtA6u1Y2DlnvckKl","DOVI","Спокійно","DOVI",131,-1,1,"38819"
132,"spotify:track:51K6oQ8WNneTfUaaQnzQdq","СЕРЕГА ПИРАТ","Почему ты еще не фанат?","Streaming Club, under exclusive license to Rhymes Music Inc.",102,127,33,"38340"
133,"spotify:track:5RBOcBpJXaNnHCGViJmYhh","Mareux","The Perfect Girl","Revolution Records",79,161,18,"38315"
134,"spotify:track:5TK74MJYRmwU5NIAjGRvRq","Scally Milano, uglystephan","Я хочу тебя трахать","AMC MUSIC",27,144,46,"38279"
135,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",45,139,95,"38036"
136,"spotify:track:64Qnw6jO2dnkjV9una5peq","100лиця, SKYLERR","Вечорниці - Добрий день Everybody","Moon Vinyl s.r.o.",19,147,31,"37988"
137,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",94,140,37,"37922"
138,"spotify:track:7giM1afPSppWJMFLtXriGC","Big Baby Tape, kizaru","Bandana","KISS KOALA",1,82,66,"37819"
139,"spotify:track:1n7AVWNbLx5OUhItzDTj4A","Jerry Heil","#ПОШТА","Secret Service Digital & Publishing LTD",34,93,46,"37611"
140,"spotify:track:0SzgZTPTdQyBzDKvrq8VlR","ENLEO","веди мене в храм","SADNESS RCRDS",72,86,12,"37610"
141,"spotify:track:0FA4wrjDJvJTTU8AepZTup","Lil Uzi Vert, sped up nightcore, ARIZONATEARS","Watch This - ARIZONATEARS Pluggnb Remix","sped up nightcore",141,-1,1,"37133"
142,"spotify:track:6tXFD3NkrngI9JHjDdjAjZ","KRBK","Художник","Most Label",109,168,13,"37008"
143,"spotify:track:1GT4VFRNFDAwmbhztzKgMT","Zhadan i Sobaky","Автозак","Жадан і Собаки",96,138,20,"36874"
144,"spotify:track:0fLampmh4qsOLGitXM171a","PLOHOYPAREN","Таблетка","И.С.Б",26,113,55,"36798"
145,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",71,159,6,"36773"
146,"spotify:track:3yCKABoZU3FVFuyVBc5VlM","rizza, Sqwore","плачь","Adam Music",6,128,69,"36766"
147,"spotify:track:0JqA8n5VF8GzM36YPyeKPE","Boombox","Люди","\""melomania\"" Llc",76,162,45,"36738"
148,"spotify:track:5qKLAXmy19fE0Z9vRbLFhz","Sasha Chemerov, Boombox","Любила","Sasha Chemerov",41,131,47,"36694"
149,"spotify:track:489WGIBYPf4nallnJOHpK6","Chico, Qatoshi","Ластівки","Naprocente music",7,165,35,"36572"
