rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
75,"spotify:track:55Tf67DiltMLjOY6A25s3J","ALIZADE, BEGE","Kalbin bana kaldı","New Wave",10,80,29,"623305"
76,"spotify:track:62nygHWpn3wLwnZmJ8keVs","Velet","Aşk Sadece Anlayana","Müzik Bankası",2,86,40,"620980"
77,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",44,69,11,"612641"
78,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",36,78,18,"605171"
79,"spotify:track:1qwQ1P3FwFouG1zTIBkGXU","Ayla Dikmen","Anlamazdın","MCC",70,81,59,"598640"
80,"spotify:track:47U5AMz7woJyKLHxS0O2ls","Eda Sakız, İrem Derici","Papatya","Mahzen Media",54,67,4,"596483"
81,"spotify:track:65oylkvpvUbOE6h80fdw2V","BLOK3","CİRO","Mundo Music",81,91,7,"592609"
82,"spotify:track:6gxLEbRJlorva6uVRW4gof","UZI","PAPARAZZI","Ava Music / Avrupa Müzik",1,73,65,"583904"
83,"spotify:track:36S6sHnPZ0VBjD4uLbNXM7","Ati242","Inzaghi","SST",17,85,31,"582169"
84,"spotify:track:082Z8aWrikvq4JA8qpgcgX","Zeynep Bastık, Kozmos","Savaştım Harbiden","Hypers",25,77,24,"567582"
85,"spotify:track:63PJ7AVOjL5WcaYmPxiblX","Kahraman Deniz","Son Durağın","1986 Records",31,87,53,"564964"
86,"spotify:track:6aWMgtj4rlhKjMqxYzxexi","Ero","KONTROL","SONY MUSIC TURKEY",86,107,14,"564831"
87,"spotify:track:4C2BEVMCOoTRYLQdxumczm","Nilüfer","Son Arzum","Odeon Müzik Yapımcılık",34,76,62,"560079"
88,"spotify:track:4PUniKS3Cywu23xjdtoji5","UZI","Outro","M.O.B. Entertainment",40,82,35,"556101"
89,"spotify:track:6pJI8iZBKPuMjWDstvO081","Kaan Boşnak","Benimle Kayboldun","Hayırsız",43,132,233,"550764"
90,"spotify:track:2MvC6PUwqLJbM3qluKK5EF","İrem Derici","Yaz Gülü","DOĞAN MÜZİK YAPIM",75,75,6,"545345"
91,"spotify:track:599TAkOSDn1CRTXziWACAX","Summer Cem, Miksu / Macloud, UZI","FLEX SO HARD RMX","Banger Musik/WM Germany",35,93,19,"541924"
92,"spotify:track:1qFiddLkQ7saFavoVIBpsF","Emir Can İğrek","Beyoğlu","Hypers",15,90,19,"538847"
93,"spotify:track:7dFVvPxqk4O32ra3VjfUwU","UZI","UNUTTUM","Ava Music / Avrupa Müzik",4,97,23,"529193"
94,"spotify:track:1vLkBVAy8ZWrqcQjYTPP3a","Evdeki Saat","Uzunlar - V1","AVRUPA MÜZİK YAPIM",10,88,143,"527256"
95,"spotify:track:5mHdCZtVyb4DcJw8799hZp","RAYE, 070 Shake","Escapism.","Human Re Sources",73,89,10,"523168"
96,"spotify:track:4EGudVZdKdhgZAobackapy","yunusemre, Şekersiz","imkansız bir aşk denir","DBD",89,121,42,"521873"
97,"spotify:track:5NPg92vbjaGk4q9mh7MMEM","Cem Adrian, Mark Eliyahu","Kül","SONY MUSIC TURKEY",2,118,95,"521131"
98,"spotify:track:33rOlLnsXLBumU1hnNi65f","Organize","Geriye Dönemem","Culture",46,122,9,"513480"
99,"spotify:track:6p4m4ls8CkXpeWDSyRPvTI","Reckol","Yıldızlar","Reckol Music",45,92,6,"508120"
100,"spotify:track:6glvSyTo1y4WLtX0mnDq83","Dedublüman, Çağrı Çelik","Gamzedeyim Deva Bulmam","Dedublüman House",4,106,67,"504136"
101,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",2,117,92,"497246"
102,"spotify:track:1x3Ow6I8AbWQyWHXFm5HzP","ALIZADE","ANORMAL","New Wave",22,108,25,"496027"
103,"spotify:track:1ZM3tZvjn8rhd5Aq4BYHdX","Tekir","Kaybım Var","Dark'n Dark Music",81,110,29,"490985"
104,"spotify:track:6suiWjfetKjckJHGveNhI0","Semicenk, Ziynet Sali, Ilkan Gunuc","Bozulmuş Kalbim","Eva Records & DMC",81,103,32,"489211"
105,"spotify:track:625VGPqFsGw96PM609TOrs","Skapova","Son Arzum","ETL Records",60,84,10,"486376"
106,"spotify:track:67FQS0mvwg4j5LgdlTwJuc","ALIZADE","ESTAFURLA","New Wave",44,96,4,"484816"
107,"spotify:track:0szRcHR9IsUO2Xj8uAKPM6","Pinhani","Bilir O Beni","BEĞENİ MÜZİK YAPIM",9,102,51,"480730"
108,"spotify:track:2FRX5tqHnjJKIAAmgRbsvJ","cakal","Mingoflalar","Perros Blancos",6,94,33,"479994"
109,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",70,125,8,"476883"
110,"spotify:track:0UguFn9xs4WQshHabcxUxH","Semicenk, Funda Arar","Al Sevgilim","Eva Records TR",3,105,45,"472961"
111,"spotify:track:2RehF0hYbLDGxLTvjL0Xy6","Gökhan Türkmen","Mahşer","GTR Müzik",11,101,45,"469608"
112,"spotify:track:6sghbExwQySHgaMjuYNa0X","Lvbel C5","YAPAMAM","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",10,115,31,"468946"
113,"spotify:track:55YPDeJRgBjW8Em2AWBiXk","Heijan, Muti","Birader","TFB Records Türkiye",10,113,46,"465708"
114,"spotify:track:63PMAvGnETFoRUPXr440eI","Dedublüman, Mavzer Tabancas","En Dibine Kadar","AVRUPA MÜZİK YAPIM",86,104,6,"460783"
115,"spotify:track:11IvpUALm0Canz1N6JBGEJ","Son Feci Bisiklet","Uyku","Son Feci Bisiklet",115,135,27,"455077"
116,"spotify:track:2w5SV2BYwU4FVKBkFYlCU2","Dolu Kadehi Ters Tut","Hiç İyi Değilim","SMF Muzik Yapim Anonim Sirketi",18,124,49,"449624"
117,"spotify:track:0yLdNVWF3Srea0uzk55zFn","Miley Cyrus","Flowers","Columbia",52,98,5,"449015"
118,"spotify:track:5R5k2rMxjpaBoNyh0wAh4i","cakal, Fatma Turgut","Kalbe Zarar","Perros Blancos",16,112,14,"445503"
119,"spotify:track:0x9154bA7PgqF6Za1CtszP","Sezen Aksu","Unuttun mu Beni","SN Music",119,133,3,"444183"
120,"spotify:track:6yxIrN4Jj3uWI6hMhC1bac","İkiye On Kala","Depresyon Güzelim","Joojee",86,119,8,"443906"
121,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",97,129,27,"443052"
122,"spotify:track:3XTzXWtABSuYqAvOso5YP9","Müslüm Gürses","Seni Yazdım","BAYAR MÜZİK ÜRETİM",93,109,53,"442843"
123,"spotify:track:7eGi47ucrFzRVwMiNvPtsU","Mark Eliyahu, Cem Adrian","Derinlerde","Mark Eliyahu",119,134,38,"441112"
124,"spotify:track:18ErpDeXFfPGg7Ndhm8FaL","Mavi","ama hala","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",124,139,12,"440876"
125,"spotify:track:47zsnWIPoPSjJhZoKp5h21","UZI, Montiego","PARA","KCO MUSIC",4,120,41,"434017"
126,"spotify:track:3HEfzQob3O16TIDMPC8PTx","Güneş, UZI","Dua","M.O.B. Entertainment",3,99,114,"433012"
127,"spotify:track:4kkVO4RL8NLQgCSO7q0ZhT","Motive","Takip","M.O.B. Entertainment",70,126,46,"432972"
128,"spotify:track:2GG3iusyjfo1la88asOCZK","Halodayı","Matmazel","MGM Müzik",40,100,33,"432549"
129,"spotify:track:2ksyzVfU0WJoBpu8otr4pz","INTERWORLD","METAMORPHOSIS","INTERWORLD",129,137,6,"431068"
130,"spotify:track:5zALCdtPOOz1SX7uHwp6En","Kubilay Karça","Seni Kırmışlar","Wovie",29,123,38,"417510"
131,"spotify:track:0NZPBYD5qbEWRs3PrGiRkT","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","EMI",33,79,21,"415526"
132,"spotify:track:4cHrCNJTdMfbtY0fjc5ged","Müslüm Gürses","Nilüfer","PASAJ",12,151,236,"415488"
133,"spotify:track:0SCtkG26IEKCKxJ7UmWZWa","cakal","İmdat","Perros Blancos",1,128,44,"409929"
134,"spotify:track:5Gc95XlPAmTiqZtHDmDVOi","Semicenk","Hangi Yüzüne Konuşacağım","Eva Yapım & Eva Records",70,114,17,"408608"
135,"spotify:track:72t3CRd8YEFrlc3x0OVaob","UZI","Umrumda Değil","M.O.B. Entertainment",2,111,100,"407175"
136,"spotify:track:0SrrvZUjqo1MtUyno4gGhA","Onur Can Özcan","İntihaşk","Wovie",129,156,32,"404530"
137,"spotify:track:3TpfQ1lyEWXzE564iXs7GT","Cem Adrian","Zincir","SONY MUSIC TURKEY",80,-1,3,"404050"
138,"spotify:track:40Sala0O1VkPH2YM98xVL9","Lia Shine","Aden P2","WBR",35,-1,74,"401338"
139,"spotify:track:2dTMlaRJPRMDUbPHdn5AzC","UZI","Paranoya","M.O.B. Entertainment",19,136,50,"397006"
140,"spotify:track:0sca1GWjRFxM081N1hrO6N","Cihan Mürtezaoğlu","Bir Beyaz Orkide","Dokuz Sekiz Müzik",123,162,35,"396770"
141,"spotify:track:6tYkUo0dB43hMqsyIr74UW","ElMusto","Aksiyon","EMC & Eva Records",141,181,5,"396497"
142,"spotify:track:3b8UW227uLkRDvd0w9e1Sw","Yüzyüzeyken Konuşuruz","Sen Varsın Diye","SONY MUSIC TURKEY",4,147,85,"395459"
143,"spotify:track:6Mv4D3yBHN5lN7jowqJmm9","Kutiman, Melike Şahin","Ellerin Hani","Siyal Music",33,95,5,"394354"
144,"spotify:track:5PBCWGudD3lw0Qhk7jLMUo","Kalben","Sadece","DOĞAN MÜZİK YAPIM",29,149,56,"389275"
145,"spotify:track:1Xn2GNoMUPxjgxweGjypQ8","Yüzyüzeyken Konuşuruz","Son Seslenişim","SONY MUSIC TURKEY",15,157,43,"388842"
146,"spotify:track:31uMUmgG6ElHyB8IruI8yu","Cem Kısmet - Pilli Bebek","Haram Geceler","Aşk Müzik Yapım",146,194,2,"387726"
147,"spotify:track:5ogI17YppHAaBZlzitwyxE","Sezen Aksu","Biliyorsun","SN Music",147,154,7,"385104"
148,"spotify:track:37DJXPDpTHiHyGrBuv6g0p","Gökhan Türkmen","Taş","GTR Müzik",127,127,2,"384708"
149,"spotify:track:6Pw6yPo73bB1dOEDRZkGe0","Sufle","Pus","AVRUPA MÜZİK YAPIM",71,142,22,"383000"
150,"spotify:track:09XOVDSIbBxBf6Kr1vGnHf","Ceza","Neyim Var Ki (feat. Sagopa K)","Hammer Müzik",2,180,236,"382406"
151,"spotify:track:3Zy6uq4X0w6O8UMwJbzv9o","Reckol","Trankobuskas - Remix","Reckol Music",48,140,83,"382374"
152,"spotify:track:6vFHg6OAyhAWUbigiz3gn8","Gripin","Aşk Nerden Nereye","AVRUPA MÜZİK YAPIM",91,144,84,"382153"
153,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",63,148,126,"380364"
154,"spotify:track:5KDsV9BS4b68kATRBo5DBO","Jakuzi","Koca Bir Saçmalık","City Slang",60,177,12,"378401"
155,"spotify:track:44xBxtfdZRhAXWvQD7I0x7","Sezen Aksu","Geri Dön","SN Music",154,160,10,"375909"
156,"spotify:track:5pRYlG0LqPhBdRDB8wJV5i","Aşkın Nur Yengi","Yalancı Bahar","EMRE GRAFSON MÜZİK",124,146,4,"373536"
157,"spotify:track:7gI0722sWUhVpI0xOpejmZ","Emir Can İğrek","Beyaz Skandalım","Hypers",16,155,89,"371672"
158,"spotify:track:1T7ESzlZ5Wt2amMZfsC01a","Cem Adrian, Derya Bedavacı","Viran","SONY MUSIC TURKEY",79,138,4,"368340"
159,"spotify:track:1cMwYWgiyCDOS1nN8jZHIu","Sefo","beni beni","3TR6AP2",60,143,10,"366026"
160,"spotify:track:5h1Zdr8ghV5RaWjtdfVo8w","MERO, Murda","Konum Gizli (feat. Murda)","Pentagon Records Plus",6,166,40,"365723"
161,"spotify:track:65lvjeOHd1ZDJKtRpB0c57","Leyla The Band","Yokluğunda","Leyla The Band",133,175,12,"364932"
162,"spotify:track:1zMcj4YDWun0XN0BCzZc4P","Dedublüman","Çözemezsin","AVRUPA MÜZİK YAPIM",82,163,42,"364655"
163,"spotify:track:4woTEX1wYOTGDqNXuavlRC","Eminem, Dina Rae","Superman","Aftermath",79,170,23,"364066"
164,"spotify:track:0tGhAFzIJhp9SOyC955rLK","Sezer Sarıgöz","Bir Gülüşü Vardı","Goed Music",103,-1,7,"360473"
165,"spotify:track:244W20HU3JtZzKtgYgFCve","Sezer Sarıgöz","Bakma Bana Öyle","Goed Music",87,152,15,"358962"
166,"spotify:track:1LuaqpbhicGeIYCptQf7cO","EX","Zenti","ETL Records",53,-1,30,"353406"
167,"spotify:track:6qyS9qBy0mEk3qYaH8mPss","Kordhell","Murder In My Mind","Kordhell",124,171,25,"352741"
168,"spotify:track:110lLYj8VghNryOewSj15h","maNga, Göksel","Dursun Zaman (feat. Göksel)","SONY MUSIC TURKEY",104,-1,68,"352652"
169,"spotify:track:1FEiijYPJtyswChfcpv3p0","Lana Del Rey","Summertime Sadness","Urban",169,-1,1,"350767"
