rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
119,"spotify:track:3K00Ib1shkOEiAXU5pec6e","Lost Frequencies, Elley Duhé, X Ambassadors","Back To You","Epic Amsterdam",100,100,6,"61392"
120,"spotify:track:3i5mGA6jZN6Mk8bmcE7Jbz","Ufo361","NUR SIE DARF","Stay High",120,-1,1,"60503"
121,"spotify:track:6G12ZafqofSq7YtrMqUm76","Shakira, Ozuna","Monotonía","Sony Music Latin",17,80,16,"60362"
122,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",86,106,98,"60105"
123,"spotify:track:3D29kjUyWxsT3jUUTtARVQ","Gazo","DIE","BSB PROD",5,96,28,"59798"
124,"spotify:track:567e29TDzLwZwfDuEpGTwo","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,98,84,"59645"
125,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",1,103,229,"59402"
126,"spotify:track:5ZCnT7rlgeedJei3opfwys","Butrint Imeri","Lule e Dashnisë","Butrint Imeri",59,77,4,"59398"
127,"spotify:track:6ex1Pz3pntgy4NPtxHXN2V","Ed Sheeran","Bad Habits","Atlantic Records UK",1,107,86,"58935"
128,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",1,99,70,"57761"
129,"spotify:track:12Us8e6NFesdkXKf4StU1I","Central Cee","Me & You","Central Cee",129,-1,1,"57409"
130,"spotify:track:57JhjU33uXlZtmr2Dsk8TX","Werenoi, Ninho","3 singes","PGP Records",130,-1,1,"57028"
131,"spotify:track:6keF0sk7i4WU3cVnMkTtS3","OneRepublic","Sunshine","Mosley Music/Interscope Records",15,118,59,"56994"
132,"spotify:track:59nchDV5vZqIP0m1DgpSuS","Mara Sattei","Duemilaminuti","Columbia",132,-1,1,"56910"
133,"spotify:track:63ZedTAVRCICh2CNLWnsPZ","Beny Jr, Morad, K y B","Sigue","K y B",107,136,8,"56744"
134,"spotify:track:7iL6o9tox1zgHpKUfh9vuC","50 Cent","In Da Club","Shady Records",54,116,51,"56503"
135,"spotify:track:2tX3PY8eP3h9XaBcLXuRBa","Jason Derulo, David Guetta","Saturday/Sunday","Atlantic Records",135,-1,1,"56360"
136,"spotify:track:28z6EGq7hL41nBLCny3U1e","CRO","Steht Mir","BMG Rights Management",136,-1,1,"56222"
137,"spotify:track:4FAKtPVycI4DxoOHC01YqD","Yandel, Feid","Yandel 150","La Leyenda LLC",125,125,3,"56168"
138,"spotify:track:5qaEfEh1AtSdrdrByCP7qR","Imagine Dragons","Demons","Kid Ina Korner / Interscope",89,120,53,"56153"
139,"spotify:track:2WigMwGJysIh9fRnSJvpjn","Oxlade","KU LO SA - A COLORS SHOW","Epic",12,104,27,"56098"
140,"spotify:track:1z9kQ14XBSN0r2v6fx4IdG","Rihanna","Diamonds","Def Jam Recordings",140,-1,1,"56001"
141,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music Local",2,114,150,"55792"
142,"spotify:track:4woTEX1wYOTGDqNXuavlRC","Eminem, Dina Rae","Superman","Aftermath",96,108,18,"55715"
143,"spotify:track:4HkRGYJYn1Y99uXpqTyOI6","Milano, Eddin","Au Revoir","DEUX FRÈRES MUSIC",40,110,6,"55709"
144,"spotify:track:4xkOaSrkexMciUUogZKVTS","Eminem, Nate Dogg","Till I Collapse","Aftermath",61,119,155,"55166"
145,"spotify:track:0nrRP2bk19rLc0orkWPQk2","Avicii","Wake Me Up","Universal Music AB",10,138,127,"54754"
146,"spotify:track:1cKHdTo9u0ZymJdPGSh6nq","The Weeknd, Gesaffelstein","I Was Never There","Universal Republic Records",38,113,41,"54680"
147,"spotify:track:503OTo2dSqe7qk76rgsbep","Dr. Dre, Snoop Dogg","Still D.R.E.","Aftermath",20,135,100,"53817"
148,"spotify:track:3i0FkJYlU4MFfYkjFHXXAM","Sam Smith, Calvin Harris, Jessie Reyez","I'm Not Here To Make Friends","EMI",55,102,3,"53661"
149,"spotify:track:6maTPqynTmrkWIralgGaoP","Mae Stephens","If We Ever Broke Up","EMI",149,-1,1,"53532"
150,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",8,130,66,"53421"
151,"spotify:track:3U4isOIWM3VvDubwSI3y7a","John Legend","All of Me","G.O.O.D. Music/Columbia",99,141,134,"53404"
152,"spotify:track:4kLLWz7srcuLKA7Et40PQR","Black Eyed Peas","I Gotta Feeling","Interscope",50,143,80,"53221"
153,"spotify:track:35DkXhxqTMiQB582tfjowU","Ion Miles, SIRA, BHZ","Powerade","Sony Music/BHZ",10,160,41,"53181"
154,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",11,131,269,"52875"
155,"spotify:track:1LMc2Hoith52uVlFz00WCj","Dhurata Dora","Sonne","Epic/Ilir Balija",155,-1,1,"52815"
156,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","Linkin Park","In the End","Warner Records",22,189,28,"52495"
157,"spotify:track:1FEiijYPJtyswChfcpv3p0","Lana Del Rey","Summertime Sadness","Urban",77,139,26,"52461"
158,"spotify:track:2x9GwGubDShXuI7aWGX03J","Paola & Chiara","Furore","Columbia",158,-1,1,"52393"
159,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",94,123,21,"51946"
160,"spotify:track:3azJifCSqg9fRij2yKIbWz","Tory Lanez","The Color Violet","One Umbrella Records",79,109,8,"51708"
161,"spotify:track:2ksyzVfU0WJoBpu8otr4pz","INTERWORLD","METAMORPHOSIS","INTERWORLD",134,134,7,"51584"
162,"spotify:track:6m07skx9DWbciQr2UwnmHS","Veysel, Haftbefehl, Juh-Dee","GLAS VOLL (feat. Haftbefehl)","Bela Boyz",162,-1,1,"51482"
163,"spotify:track:2Hh3ETdQKrmSI3QS0hme7g","Metro Boomin, Future, Don Toliver","Too Many Nights (feat. Don Toliver & with Future)","Republic Records",35,133,11,"51326"
164,"spotify:track:23SqoExnmW4BTJEYzMJze8","RAF Camora, Bonez MC","Blaues Licht","Indipendenza",2,163,76,"51159"
165,"spotify:track:0RJWhctsc1G1Hg3Ov2th7x","Shakira","Whenever, Wherever","Epic",152,152,2,"51159"
166,"spotify:track:5pFKuNJdKLyMceZuopqVFF","BLANCO","L'Isola Delle Rose","Universal Music Italia srL.",108,167,3,"51093"
167,"spotify:track:1N8TTK1Uoy7UvQNUazfUt5","ThxSoMch","SPIT IN MY FACE!","Elektra (NEK)",100,148,8,"50824"
168,"spotify:track:3eJH2nAjvNXdmPfBkALiPZ","Jason Derulo","Acapulco","Atlantic Records",21,166,74,"50767"
169,"spotify:track:2wGSgTmgSF3xjRrHkTc25R","The Game, 50 Cent","Hate It Or Love It","Geffen",81,153,32,"50658"
170,"spotify:track:7j4OmvkjRz0PrjFADlHfQx","Adele","Set Fire to the Rain","XL Recordings",94,122,8,"50637"
171,"spotify:track:5YbPxJwPfrj7uswNwoF1pJ","Burna Boy","Last Last","Spaceship/ Bad Habit/Atlantic Records",38,154,33,"50518"
172,"spotify:track:6qyS9qBy0mEk3qYaH8mPss","Kordhell","Murder In My Mind","Kordhell",120,137,23,"50238"
173,"spotify:track:0VO8gYVDSwM1Qdd2GsMoYK","Swedish House Mafia, The Weeknd","Moth To A Flame (with The Weeknd)","Republic Records",10,150,56,"50212"
174,"spotify:track:2ENexcMEMsYk0rVJigVD3i","Rihanna","Only Girl (In The World)","Def Jam Recordings",174,-1,1,"49985"
