rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
169,"spotify:track:2cRvBj5f36OfJEuGeGSwpp","Friðrik Dór, BRÍET","Hata að hafa þig ekki hér - SAMSUNG SESSJÓN","Alda Music",7,115,214,"5443"
170,"spotify:track:0yltFzTFI64tr5aNVc2isX","Mugison","Stingum Af","Mugiboogie",91,151,127,"5428"
171,"spotify:track:6qyS9qBy0mEk3qYaH8mPss","Kordhell","Murder In My Mind","Kordhell",102,169,23,"5424"
172,"spotify:track:0wXuerDYiBnERgIpbb3JBR","Childish Gambino","Redbone","Glassnote Entertainment Group LLC",24,152,141,"5399"
173,"spotify:track:2OdpZeTpnbqPqBrclk2pib","KALEO","Vor í Vaglaskógi","Elektra (NEK)",21,181,297,"5383"
174,"spotify:track:13Irp51zj01BZu2XtDrnAg","Lizzo","2 Be Loved (Am I Ready)","Nice Life/Atlantic",93,197,14,"5383"
175,"spotify:track:0RJWhctsc1G1Hg3Ov2th7x","Shakira","Whenever, Wherever","Epic",175,-1,1,"5306"
176,"spotify:track:6maTPqynTmrkWIralgGaoP","Mae Stephens","If We Ever Broke Up","EMI",176,-1,1,"5297"
177,"spotify:track:0yUaLqhsVsguBpoOPL4cO7","Ice Spice","In Ha Mood","10K Projects/Capitol Records",177,-1,1,"5284"
178,"spotify:track:3kfDamWWa5tQXdS3Kgu0xi","Bubbi Morthens","Aldrei fór ég suður","Alda Music",53,177,163,"5281"
179,"spotify:track:5T8EDUDqKcs6OSOwEsfqG7","Queen","Don't Stop Me Now - Remastered 2011","Hollywood Records",56,189,154,"5275"
180,"spotify:track:77GxNN9ZQKnASt4sLMnTxk","BRÍET","Fimm","Alda Music",6,140,117,"5270"
181,"spotify:track:3RKjTYlQrtLXCq5ncswBPp","Baby Tate","Hey, Mickey!","Yung Baby Tate",53,131,4,"5262"
182,"spotify:track:6R3KhcWMLBRMU7jGWVKIUm","Bubbi Morthens","Syneta","Alda Music",111,172,48,"5260"
183,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","Atlantic Records",115,158,14,"5254"
184,"spotify:track:5r67bGhYXZNqk2m2Wupfmu","Rihanna","Pour It Up","Def Jam Recordings",184,-1,1,"5254"
185,"spotify:track:1N8TTK1Uoy7UvQNUazfUt5","ThxSoMch","SPIT IN MY FACE!","Elektra (NEK)",98,180,7,"5243"
186,"spotify:track:7KsgpAXxuD7n3eOypldW5K","THØR, Ingi Bauer","Í larí lei (feat. Ingi Bauer)","Sony Music Iceland",1,178,21,"5222"
187,"spotify:track:3tAQNhm1o0kzldsI5QkrB1","Aerosmith","Dream On","Aerosmith P&D - Sony",94,166,11,"5219"
188,"spotify:track:7fBv7CLKzipRk6EC6TWHOB","The Weeknd","The Hills","Universal Republic Records",56,191,34,"5212"
189,"spotify:track:5QM0SsyzmBM0pbFY52Xj1X","Sam Smith","I'm Not The Only One","Capitol",67,179,41,"5210"
190,"spotify:track:221qmpQeBNV87sUjQeUTVH","Metro Boomin, Don Toliver","Around Me (feat. Don Toliver)","Republic Records",53,139,10,"5199"
191,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",63,175,21,"5198"
192,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God) - 2018 Remaster","Rhino",1,188,34,"5188"
193,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",28,145,176,"5187"
194,"spotify:track:3GYlZ7tbxLOxe6ewMNVTkw","Billie Eilish","TV","Darkroom/Interscope Records",27,124,20,"5172"
195,"spotify:track:6IyoLWzljeR3ldQo4KWHT6","Yeat","Out thë way","Field Trip Recordings/Geffen Records",114,165,5,"5159"
196,"spotify:track:2L9N0zZnd37dwF0clgxMGI","Lizzy McAlpine","ceilings","Harbour Artists & Music",196,-1,1,"5146"
197,"spotify:track:527GqNC4mcZ45iNhkAxwSm","Birnir, Herra Hnetusmjör","Já ég veit","Sony Music Iceland",1,182,142,"5118"
198,"spotify:track:1jDT7cfhm2rs3ZtpkWZwGy","Hjálmar","Leiðin okkar allra","Stjörnusambandsstöðin",43,-1,298,"5087"
199,"spotify:track:3UmaczJpikHgJFyBTAJVoz","Eminem, Dido","Stan","Interscope",89,195,45,"5081"
200,"spotify:track:4W4aMXXfHhykCCJzVTcOd9","Friðrik Dór","Bleikur og blár","Alda Music",1,173,50,"5073"
