rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
135,"spotify:track:0X5jHsNHshuHNfAWs1sxQ5","Tony Dize, Yandel","Permitame","WY Records",119,129,87,"195878"
136,"spotify:track:3ss6y0Id5Iwk2L5MIZp4xF","Feid, Sky Rompiendo","Quemando Calorías","UMLE - Latino",18,142,23,"195865"
137,"spotify:track:0MEZYGMSPxNwUO4nAdQRBW","Eladio Carrion","Hola Como Vas","Rimas Entertainment LLC",134,134,13,"194365"
138,"spotify:track:52ZI5nsIiC5Zh6z5ufTYAK","Feid","8 DIAX","Universal Music Latino",24,137,10,"194121"
139,"spotify:track:5CzixCxDkRXX9mScCmah8O","Bad Bunny","Un Ratito","Rimas Entertainment LLC",8,131,41,"193832"
140,"spotify:track:2beS6dD5rovBxSA1zYoSHR","Jhayco, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",3,136,196,"193204"
141,"spotify:track:74WROFXsox6wkeUrEK2DS6","Eden Muñoz","Chale","Lizos Music",54,106,49,"193079"
142,"spotify:track:6Pur3hWy6Nzc27ilmsp5HA","Los Enanitos Verdes","Lamento Boliviano","EMI Latin",86,145,203,"192703"
143,"spotify:track:1VauUM5CBX7nkLcgafQL2B","Bizarrap, Eladio Carrion","Eladio Carrion: Bzrp Music Sessions, Vol. 40","DALE PLAY Records",43,155,33,"191873"
144,"spotify:track:3eFL5cxO22TpyjK3wNb27q","Feid","TE MATA","Universal Music Latino",10,146,74,"191443"
145,"spotify:track:1O9FJyTicBMSqIv0RLRy4i","Paulo Londra, Feid","A Veces (feat. Feid)","WEA Latina",11,141,15,"189790"
146,"spotify:track:2ROQe6QkIXODJRx0y8UjzV","Tokischa, Anuel AA, Ñengo Flow","Delincuente","Sony Music Latin",146,-1,2,"189533"
147,"spotify:track:1l8VIDA3SN6UyfSAnr2ytZ","Jhonny Rivera, Sebastián Ayala, Andy Rivera","Mi Decisión - Remix","Jhonny Rivera",57,147,37,"189004"
148,"spotify:track:2WrqTrNIHqfcMCgmEo0A7E","Feid, KAROL G","FRIKI","Universal Music Latino",9,157,61,"188540"
149,"spotify:track:2FNqnsX74ZlwduUAcnmzee","Daddy Yankee, Zion & Lennox","Tu Príncipe","Gasolina Recording Co.",101,101,18,"187729"
